0.0000000,0.0000000,0.0000000
0.0000227,10637.0000000,10637.0000000
0.0000454,19789.0000000,19789.0000000
0.0000680,26210.0000000,26210.0000000
0.0000907,29095.0000000,29095.0000000
0.0001134,28201.0000000,28201.0000000
0.0001361,23875.0000000,23875.0000000
0.0001587,16985.0000000,16985.0000000
0.0001814,8759.0000000,8759.0000000
0.0002041,573.0000000,573.0000000
0.0002268,-6288.0000000,-6288.0000000
0.0002494,-10843.0000000,-10843.0000000
0.0002721,-12568.0000000,-12568.0000000
0.0002948,-11465.0000000,-11465.0000000
0.0003175,-8040.0000000,-8040.0000000
0.0003401,-3187.0000000,-3187.0000000
0.0003628,1993.0000000,1993.0000000
0.0003855,6405.0000000,6405.0000000
0.0004082,9165.0000000,9165.0000000
0.0004308,9759.0000000,9759.0000000
0.0004535,8136.0000000,8136.0000000
0.0004762,4703.0000000,4703.0000000
0.0004989,233.0000000,233.0000000
0.0005215,-4287.0000000,-4287.0000000
0.0005442,-7864.0000000,-7864.0000000
0.0005669,-9693.0000000,-9693.0000000
0.0005896,-9326.0000000,-9326.0000000
0.0006122,-6767.0000000,-6767.0000000
0.0006349,-2486.0000000,-2486.0000000
0.0006576,2664.0000000,2664.0000000
0.0006803,7602.0000000,7602.0000000
0.0007029,11215.0000000,11215.0000000
0.0007256,12580.0000000,12580.0000000
0.0007483,11147.0000000,11147.0000000
0.0007710,6860.0000000,6860.0000000
0.0007937,191.0000000,191.0000000
0.0008163,-7916.0000000,-7916.0000000
0.0008390,-16200.0000000,-16200.0000000
0.0008617,-23283.0000000,-23283.0000000
0.0008844,-27912.0000000,-27912.0000000
0.0009070,-29175.0000000,-29175.0000000
0.0009297,-26667.0000000,-26667.0000000
0.0009524,-20571.0000000,-20571.0000000
0.0009751,-11642.0000000,-11642.0000000
0.0009977,-1089.0000000,-1089.0000000
0.0010204,9617.0000000,9617.0000000
0.0010431,18979.0000000,18979.0000000
0.0010658,25718.0000000,25718.0000000
0.0010884,28978.0000000,28978.0000000
0.0011111,28455.0000000,28455.0000000
0.0011338,24440.0000000,24440.0000000
0.0011565,17756.0000000,17756.0000000
0.0011791,9603.0000000,9603.0000000
0.0012018,1352.0000000,1352.0000000
0.0012245,-5692.0000000,-5692.0000000
0.0012472,-10510.0000000,-10510.0000000
0.0012698,-12527.0000000,-12527.0000000
0.0012925,-11692.0000000,-11692.0000000
0.0013152,-8464.0000000,-8464.0000000
0.0013379,-3706.0000000,-3706.0000000
0.0013605,1493.0000000,1493.0000000
0.0013832,6026.0000000,6026.0000000
0.0014059,8981.0000000,8981.0000000
0.0014286,9802.0000000,9802.0000000
0.0014512,8390.0000000,8390.0000000
0.0014739,5108.0000000,5108.0000000
0.0014966,699.0000000,699.0000000
0.0015193,-3862.0000000,-3862.0000000
0.0015420,-7574.0000000,-7574.0000000
0.0015646,-9605.0000000,-9605.0000000
0.0015873,-9465.0000000,-9465.0000000
0.0016100,-7112.0000000,-7112.0000000
0.0016327,-2970.0000000,-2970.0000000
